1537354088923;-16892;-804;2132
1537354088925;-17120;-676;2176
1537354088927;-17120;-628;2456
1537354088929;-16804;-236;2568
1537354088931;-17324;-744;2424
1537354088933;-17272;-816;2336
1537354088935;-17440;-1020;2156
1537354088937;-17208;-944;2176
1537354088940;-17184;-796;2260
1537354088942;-17176;-804;2360
1537354088944;-17436;-780;2104
1537354088946;-17308;-1024;1816
1537354088948;-17384;-964;1572
1537354088950;-17296;-1140;1644
1537354088952;-17012;-1128;1412
1537354088954;-17024;-1600;1104
1537354088956;-16864;-1688;912
1537354088958;-17076;-1900;1104
1537354088960;-16396;-1828;956
1537354088962;-16556;-1840;936
1537354088964;-15872;-772;648
1537354088967;-15564;-2456;852
1537354088969;-16144;-2472;1172
1537354088971;-15920;-2536;856
1537354088973;-15676;-2632;864
1537354088975;-15508;-2956;652
1537354088977;-15664;-2724;464
1537354088979;-14980;-2588;404
1537354088981;-15044;-2772;892
1537354088983;-15080;-2944;1248
1537354088985;-15124;-2604;1412
1537354088987;-14952;-3040;940
1537354088989;-14864;-3268;1140
1537354088992;-15344;-3224;1264
1537354088994;-15312;-2864;1096
1537354088996;-14992;-2844;708
1537354088998;-15180;-2440;1316
1537354089000;-15404;-2280;1504
1537354089002;-15416;-2036;1484
1537354089004;-15480;-1996;1204
1537354089006;-15744;-1804;1228
1537354089008;-16104;-1752;1168
1537354089010;-16088;-1524;1020
1537354089012;-16232;-1392;1128
1537354089014;-16544;-1380;1204
1537354089017;-16760;-1168;1048
1537354089019;-17084;-1124;732
1537354089021;-17112;-1136;552
1537354089023;-16896;-944;672
1537354089025;-17184;-996;824
1537354089027;-17084;-1024;728
1537354089029;-17268;-1224;712
1537354089031;-17308;-1084;580
1537354089033;-17360;-1072;664
1537354089035;-17496;-1124;588
1537354089037;-17424;-1152;676
1537354089039;-17460;-1448;620
1537354089041;-17228;-1264;608
1537354089044;-17272;-1068;324
1537354089046;-17224;-1172;340
1537354089048;-17228;-1292;60
1537354089050;-16756;-1168;76
1537354089052;-16532;-1288;0
1537354089054;-16664;-1508;-168
1537354089056;-16908;-1436;-152
1537354089058;-16436;-1144;-308
1537354089060;-16608;-1500;-256
1537354089062;-16340;-820;-300
1537354089064;-16288;-1020;-432
1537354089066;-16388;-1132;-552
1537354089068;-16464;-1068;-644
1537354089071;-16184;-1088;-784
1537354089073;-15956;-828;-760
1537354089075;-16228;-1204;-576
1537354089077;-16240;-1548;-172
1537354089079;-16472;-1792;-68
1537354089081;-16532;-2324;-132
1537354089083;-16584;-1620;-200
1537354089085;-16816;-1892;-428
1537354089087;-16336;-2148;-476
1537354089089;-16420;-2308;-324
1537354089091;-16292;-2476;-204
1537354089093;-16356;-2408;260
1537354089095;-16508;-2540;-48
1537354089098;-16476;-2984;-144
1537354089100;-16396;-2796;52
1537354089102;-16528;-2704;-228
1537354089104;-16540;-3100;-604
1537354089106;-16440;-3288;-720
1537354089108;-16284;-3216;-868
1537354089110;-16472;-3332;-512
1537354089112;-16436;-3432;-700
1537354089114;-16504;-3640;-776
1537354089116;-16596;-3200;-636
1537354089118;-16716;-3448;-888
1537354089120;-16656;-3612;-768
1537354089122;-16852;-3708;-700
1537354089125;-16896;-3780;-568
1537354089127;-16752;-3912;-700
1537354089129;-16488;-3852;-788
1537354089131;-17104;-3628;-400
1537354089133;-17012;-3564;-564
1537354089135;-17108;-3708;-388
1537354089137;-16960;-3844;-272
1537354089139;-17204;-4064;-248
1537354089141;-17364;-4200;-372
1537354089143;-17196;-4436;-368
1537354089145;-17516;-4368;-484
1537354089148;-17656;-4196;-316
1537354089150;-17852;-4372;-524
1537354089152;-17916;-4672;-752
1537354089154;-18344;-4428;-508
1537354089156;-18580;-4228;-776
1537354089158;-19032;-4568;-1188
1537354089160;-19412;-4620;-1444
1537354089162;-19364;-4712;-1816
1537354089164;-19240;-5320;-2116
1537354089166;-19380;-5156;-2048
1537354089168;-19828;-4640;-2640
1537354089170;-19884;-4812;-3476
1537354089172;-19792;-5848;-2916
1537354089175;-20556;-5736;-3004
1537354089177;-20380;-6536;-3356
1537354089179;-19888;-8336;-3956
1537354089181;-19808;-8328;-3964
1537354089183;-19768;-8580;-4336
1537354089185;-19540;-8508;-4064
1537354089187;-19704;-8208;-3816
1537354089189;-19404;-9276;-4216
1537354089191;-19272;-10108;-4060
1537354089193;-19240;-9760;-3912
1537354089195;-19872;-9536;-3488
1537354089197;-20072;-8868;-4164
1537354089199;-20356;-11348;-4144
1537354089202;-20680;-11328;-3996
1537354089204;-21108;-10248;-3640
1537354089206;-21440;-12460;-3772
1537354089208;-22564;-12792;-3700
1537354089210;-22648;-12892;-3412
1537354089212;-23608;-12580;-3596
1537354089214;-24368;-13916;-2708
1537354089216;-24320;-14172;-2564
1537354089218;-25136;-14048;-2516
1537354089220;-25692;-14648;-2468
1537354089222;-25960;-14496;-2008
1537354089224;-26804;-14804;-2256
1537354089226;-26736;-14192;-1964
1537354089228;-27468;-14092;-1524
1537354089231;-27512;-13580;-1352
1537354089233;-27736;-13316;-1356
1537354089235;-27728;-13316;-992
1537354089237;-27912;-13044;-576
1537354089239;-27940;-12500;-412
1537354089241;-27528;-12036;48
1537354089243;-27336;-11544;572
1537354089245;-27340;-10832;800
1537354089247;-27036;-10728;1332
1537354089249;-26692;-9968;2124
1537354089251;-26548;-9252;2748
1537354089253;-26084;-8704;3412
1537354089256;-25792;-7892;3652
1537354089258;-25528;-7444;3904
1537354089260;-25108;-6668;4392
1537354089262;-24752;-6184;4668
1537354089264;-24272;-5332;4768
1537354089266;-24008;-4556;5104
1537354089268;-23652;-4064;5412
1537354089270;-22816;-2784;5932
1537354089272;-22660;-2288;6264
1537354089274;-21944;-1420;6640
1537354089276;-21232;-968;6976
1537354089278;-20832;-408;7420
1537354089281;-20312;256;7748
1537354089283;-20044;1284;8184
1537354089285;-19460;1412;7684
1537354089287;-18792;2292;8116
1537354089289;-17548;3376;7560
1537354089291;-17216;3384;7152
1537354089293;-16744;4204;7008
1537354089295;-16120;4636;6220
1537354089297;-15728;5668;5564
1537354089299;-15276;5692;4600
1537354089301;-15200;5904;3768
1537354089303;-14808;6344;3220
1537354089306;-13496;6776;2048
1537354089308;-13140;6460;1124
1537354089310;-13376;8176;152
1537354089312;-12452;8080;-736
1537354089314;-11616;6656;-1568
1537354089316;-12820;6952;644
1537354089318;-12532;8420;112
1537354089320;-12160;7336;-816
1537354089322;-11968;7676;-552
1537354089324;-12104;8220;-660
1537354089326;-11556;8652;-636
1537354089328;-11808;9744;-180
1537354089330;-11872;7060;104
1537354089333;-11176;4304;1592
1537354089335;-10900;4916;2100
